"No.","Time","Source","Destination","Protocol","Length","Source Port","Destination Port","Info"
"10704","981.017416328","52.114.74.44","10.42.0.56","TCP","74","443","47608","443  >  47608 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1460 WS=64 SACK_PERM=1 TSval=2799210426 TSecr=1917194342"
"10705","981.017449145","10.42.0.56","52.114.74.44","TCP","66","47608","443","47608  >  443 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=1917194347 TSecr=2799210426"
"10706","981.017936586","10.42.0.56","52.114.74.44","TLSv1.2","319","47608","443","Client Hello"
"10707","981.020623684","13.107.3.128","10.42.0.56","TCP","74","443","60224","443  >  60224 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1460 WS=64 SACK_PERM=1 TSval=1054730571 TSecr=1535265999"
"10708","981.020655668","10.42.0.56","13.107.3.128","TCP","66","60224","443","60224  >  443 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=1535266008 TSecr=1054730571"
"10709","981.020913019","10.42.0.56","13.107.3.128","TLSv1.2","323","60224","443","Client Hello"
"10710","981.023491415","52.114.74.44","10.42.0.56","TCP","66","443","47608","443  >  47608 [ACK] Seq=1 Ack=254 Win=65280 Len=0 TSval=2799210436 TSecr=1917194347"
"10711","981.041151650","13.107.3.128","10.42.0.56","TCP","66","443","60224","443  >  60224 [ACK] Seq=1 Ack=258 Win=65216 Len=0 TSval=1054730591 TSecr=1535266008"
"10712","981.563069043","13.107.3.128","10.42.0.56","TCP","1446","443","60224","443  >  60224 [PSH, ACK] Seq=1 Ack=258 Win=65216 Len=1380 TSval=1054731081 TSecr=1535266008 [TCP segment of a reassembled PDU]"
"10713","981.563091546","10.42.0.56","13.107.3.128","TCP","66","60224","443","60224  >  443 [ACK] Seq=258 Ack=1381 Win=64128 Len=0 TSval=1535266550 TSecr=1054731081"
"10714","981.575522806","13.107.3.128","10.42.0.56","TCP","1446","443","60224","443  >  60224 [PSH, ACK] Seq=1381 Ack=258 Win=65216 Len=1380 TSval=1054731081 TSecr=1535266008 [TCP segment of a reassembled PDU]"
"10715","981.575536147","10.42.0.56","13.107.3.128","TCP","66","60224","443","60224  >  443 [ACK] Seq=258 Ack=2761 Win=64128 Len=0 TSval=1535266563 TSecr=1054731081"
"10716","981.582636833","13.107.3.128","10.42.0.56","TCP","1446","443","60224","443  >  60224 [PSH, ACK] Seq=2761 Ack=258 Win=65216 Len=1380 TSval=1054731081 TSecr=1535266008 [TCP segment of a reassembled PDU]"
"10717","981.582653866","10.42.0.56","13.107.3.128","TCP","66","60224","443","60224  >  443 [ACK] Seq=258 Ack=4141 Win=64128 Len=0 TSval=1535266570 TSecr=1054731081"
"10718","981.595321081","13.107.3.128","10.42.0.56","TLSv1.2","437","443","60224","Server Hello, Certificate, Server Key Exchange, Server Hello Done"
"10719","981.595334805","10.42.0.56","13.107.3.128","TCP","66","60224","443","60224  >  443 [ACK] Seq=258 Ack=4512 Win=64128 Len=0 TSval=1535266583 TSecr=1054731151"
"10720","981.595957608","10.42.0.56","13.107.3.128","TLSv1.2","159","60224","443","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"10721","981.601684428","13.107.3.128","10.42.0.56","TCP","66","443","60224","443  >  60224 [ACK] Seq=4512 Ack=351 Win=65152 Len=0 TSval=1054731151 TSecr=1535266583"
"10722","981.655659999","52.114.74.44","10.42.0.56","TCP","1434","443","47608","443  >  47608 [PSH, ACK] Seq=1 Ack=254 Win=65280 Len=1368 TSval=2799211056 TSecr=1917194347 [TCP segment of a reassembled PDU]"
"10723","981.655700277","10.42.0.56","52.114.74.44","TCP","66","47608","443","47608  >  443 [ACK] Seq=254 Ack=1369 Win=64128 Len=0 TSval=1917194985 TSecr=2799211056"
"10724","981.662059688","52.114.74.44","10.42.0.56","TCP","1434","443","47608","443  >  47608 [PSH, ACK] Seq=1369 Ack=254 Win=65280 Len=1368 TSval=2799211056 TSecr=1917194347 [TCP segment of a reassembled PDU]"
"10725","981.662073784","10.42.0.56","52.114.74.44","TCP","66","47608","443","47608  >  443 [ACK] Seq=254 Ack=2737 Win=64128 Len=0 TSval=1917194991 TSecr=2799211056"
"10726","981.668701185","52.114.74.44","10.42.0.56","TCP","1434","443","47608","443  >  47608 [PSH, ACK] Seq=2737 Ack=254 Win=65280 Len=1368 TSval=2799211056 TSecr=1917194347 [TCP segment of a reassembled PDU]"
"10727","981.668715210","10.42.0.56","52.114.74.44","TCP","66","47608","443","47608  >  443 [ACK] Seq=254 Ack=4105 Win=64128 Len=0 TSval=1917194998 TSecr=2799211056"
"10728","981.670240104","52.114.74.44","10.42.0.56","TLSv1.2","165","443","47608","Server Hello, Certificate, Server Key Exchange, Server Hello Done"
"10729","981.670251426","10.42.0.56","52.114.74.44","TCP","66","47608","443","47608  >  443 [ACK] Seq=254 Ack=4204 Win=64128 Len=0 TSval=1917194999 TSecr=2799211056"
"10730","981.670786496","10.42.0.56","52.114.74.44","TLSv1.2","159","47608","443","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"10731","981.674741141","52.114.74.44","10.42.0.56","TCP","66","443","47608","443  >  47608 [ACK] Seq=4204 Ack=347 Win=65152 Len=0 TSval=2799211086 TSecr=1917195000"
"10732","981.691413708","13.107.3.128","10.42.0.56","TLSv1.2","392","443","60224","New Session Ticket, Change Cipher Spec, Encrypted Handshake Message"
"10733","981.693899074","10.42.0.56","13.107.3.128","TLSv1.2","335","60224","443","Application Data"
"10734","981.696003040","13.107.3.128","10.42.0.56","TCP","66","443","60224","443  >  60224 [ACK] Seq=4838 Ack=620 Win=64896 Len=0 TSval=1054731251 TSecr=1535266681"
"10735","981.797487601","52.114.74.44","10.42.0.56","TLSv1.2","117","443","47608","Change Cipher Spec, Encrypted Handshake Message"
"10736","981.798525252","10.42.0.56","52.114.74.44","TCP","1514","47608","443","47608  >  443 [ACK] Seq=347 Ack=4255 Win=64128 Len=1448 TSval=1917195128 TSecr=2799211206 [TCP segment of a reassembled PDU]"
"10737","981.798542540","10.42.0.56","52.114.74.44","TLSv1.2","114","47608","443","Application Data"
"10738","981.805336196","52.114.74.44","10.42.0.56","TCP","66","443","47608","443  >  47608 [ACK] Seq=4255 Ack=1795 Win=63680 Len=0 TSval=2799211216 TSecr=1917195128"
"10739","981.806526098","52.114.74.44","10.42.0.56","TCP","66","443","47608","443  >  47608 [ACK] Seq=4255 Ack=1843 Win=63680 Len=0 TSval=2799211216 TSecr=1917195128"
"10740","981.821320417","13.107.3.128","10.42.0.56","TLSv1.2","1222","443","60224","Application Data"
"10741","981.824845828","10.42.0.56","13.107.3.128","TLSv1.2","97","60224","443","Encrypted Alert"
"10742","981.826507311","10.42.0.56","13.107.3.128","TCP","66","60224","443","60224  >  443 [FIN, ACK] Seq=651 Ack=5994 Win=64128 Len=0 TSval=1535266814 TSecr=1054731371"
"10743","981.826913338","13.107.3.128","10.42.0.56","TCP","66","443","60224","443  >  60224 [FIN, ACK] Seq=5994 Ack=620 Win=64896 Len=0 TSval=1054731371 TSecr=1535266681"
"10744","981.826925244","10.42.0.56","13.107.3.128","TCP","66","60224","443","60224  >  443 [ACK] Seq=652 Ack=5995 Win=64128 Len=0 TSval=1535266814 TSecr=1054731371"
"10745","981.837591611","13.107.3.128","10.42.0.56","TCP","66","443","60224","[TCP Retransmission] 443  >  60224 [FIN, ACK] Seq=5994 Ack=651 Win=64832 Len=0 TSval=1054731391 TSecr=1535266812"
"10746","981.837609617","10.42.0.56","13.107.3.128","TCP","78","60224","443","[TCP Dup ACK 10744#1] 60224  >  443 [ACK] Seq=652 Ack=5995 Win=64128 Len=0 TSval=1535266825 TSecr=1054731391 SLE=5994 SRE=5995"
"10747","981.839267292","13.107.3.128","10.42.0.56","TCP","66","443","60224","[TCP Retransmission] 443  >  60224 [FIN, ACK] Seq=5994 Ack=652 Win=64832 Len=0 TSval=1054731391 TSecr=1535266814"
"10748","981.928327481","52.114.74.44","10.42.0.56","TLSv1.2","511","443","47608","Application Data"
"10749","981.928889098","52.114.74.44","10.42.0.56","TCP","66","443","47608","443  >  47608 [FIN, ACK] Seq=4700 Ack=1843 Win=63680 Len=0 TSval=2799211336 TSecr=1917195128"
"10750","981.929128457","10.42.0.56","52.114.74.44","TLSv1.2","97","47608","443","Encrypted Alert"
"10751","981.929701957","10.42.0.56","52.114.74.44","TCP","66","47608","443","47608  >  443 [FIN, ACK] Seq=1874 Ack=4701 Win=64128 Len=0 TSval=1917195259 TSecr=2799211336"
"10752","981.933714619","10.42.0.56","10.42.0.1","DNS","100","57633","53","Standard query 0xb2ca AAAA pipe.cloudapp.aria.akadns.net OPT"
"10753","981.933771488","52.114.74.44","10.42.0.56","TCP","66","443","47608","443  >  47608 [ACK] Seq=4701 Ack=1874 Win=63616 Len=0 TSval=2799211346 TSecr=1917195258"
"10754","981.934829616","52.114.74.44","10.42.0.56","TCP","66","443","47608","443  >  47608 [ACK] Seq=4701 Ack=1875 Win=63616 Len=0 TSval=2799211346 TSecr=1917195259"
"10755","981.942045620","10.42.0.1","10.42.0.56","DNS","100","53","57633","Standard query response 0xb2ca AAAA pipe.cloudapp.aria.akadns.net OPT"
"10756","981.942318400","10.42.0.56","52.114.74.44","TCP","74","47610","443","47610  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=1917195272 TSecr=0 WS=128"
"10757","981.944733405","52.114.74.44","10.42.0.56","TCP","74","443","47610","443  >  47610 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1460 WS=64 SACK_PERM=1 TSval=3779513269 TSecr=1917195272"
"10758","981.944763711","10.42.0.56","52.114.74.44","TCP","66","47610","443","47610  >  443 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=1917195274 TSecr=3779513269"
"10759","981.944993787","10.42.0.56","52.114.74.44","TLSv1.2","319","47610","443","Client Hello"
"10760","981.946719717","52.114.74.44","10.42.0.56","TCP","66","443","47610","443  >  47610 [ACK] Seq=1 Ack=254 Win=65280 Len=0 TSval=3779513269 TSecr=1917195274"
"10761","982.198167224","52.114.74.44","10.42.0.56","TCP","1434","443","47610","443  >  47610 [PSH, ACK] Seq=1 Ack=254 Win=65280 Len=1368 TSval=3779513519 TSecr=1917195274 [TCP segment of a reassembled PDU]"
"10762","982.198191557","10.42.0.56","52.114.74.44","TCP","66","47610","443","47610  >  443 [ACK] Seq=254 Ack=1369 Win=64128 Len=0 TSval=1917195527 TSecr=3779513519"
"10763","982.199781009","52.114.74.44","10.42.0.56","TCP","1434","443","47610","443  >  47610 [PSH, ACK] Seq=1369 Ack=254 Win=65280 Len=1368 TSval=3779513519 TSecr=1917195274 [TCP segment of a reassembled PDU]"
"10764","982.199794388","10.42.0.56","52.114.74.44","TCP","66","47610","443","47610  >  443 [ACK] Seq=254 Ack=2737 Win=64128 Len=0 TSval=1917195529 TSecr=3779513519"
"10765","982.201624839","52.114.74.44","10.42.0.56","TCP","1514","443","47610","443  >  47610 [ACK] Seq=2737 Ack=254 Win=65280 Len=1448 TSval=3779513519 TSecr=1917195274 [TCP segment of a reassembled PDU]"
"10766","982.201636464","10.42.0.56","52.114.74.44","TCP","66","47610","443","47610  >  443 [ACK] Seq=254 Ack=4185 Win=64128 Len=0 TSval=1917195531 TSecr=3779513519"
"10767","982.201776524","52.114.74.44","10.42.0.56","TLSv1.2","85","443","47610","Server Hello, Certificate, Server Key Exchange, Server Hello Done"
"10768","982.201780807","10.42.0.56","52.114.74.44","TCP","66","47610","443","47610  >  443 [ACK] Seq=254 Ack=4204 Win=64128 Len=0 TSval=1917195531 TSecr=3779513519"
"10769","982.202563458","10.42.0.56","52.114.74.44","TLSv1.2","159","47610","443","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"10770","982.205247329","52.114.74.44","10.42.0.56","TCP","66","443","47610","443  >  47610 [ACK] Seq=4204 Ack=347 Win=65152 Len=0 TSval=3779513529 TSecr=1917195532"
"10771","982.327555206","52.114.74.44","10.42.0.56","TLSv1.2","117","443","47610","Change Cipher Spec, Encrypted Handshake Message"
"10772","982.328205488","10.42.0.56","52.114.74.44","TCP","1514","47610","443","47610  >  443 [ACK] Seq=347 Ack=4255 Win=64128 Len=1448 TSval=1917195657 TSecr=3779513649 [TCP segment of a reassembled PDU]"
"10773","982.328218166","10.42.0.56","52.114.74.44","TLSv1.2","94","47610","443","Application Data"
"10774","982.331488535","52.114.74.44","10.42.0.56","TCP","66","443","47610","443  >  47610 [ACK] Seq=4255 Ack=1795 Win=63680 Len=0 TSval=3779513659 TSecr=1917195657"
"10775","982.331676422","52.114.74.44","10.42.0.56","TCP","66","443","47610","443  >  47610 [ACK] Seq=4255 Ack=1823 Win=63680 Len=0 TSval=3779513659 TSecr=1917195657"
"10776","982.454864139","52.114.74.44","10.42.0.56","TLSv1.2","511","443","47610","Application Data"
"10777","982.455201013","52.114.74.44","10.42.0.56","TCP","66","443","47610","443  >  47610 [FIN, ACK] Seq=4700 Ack=1823 Win=63680 Len=0 TSval=3779513779 TSecr=1917195657"
"10778","982.455239529","10.42.0.56","52.114.74.44","TLSv1.2","97","47610","443","Encrypted Alert"
"10779","982.455317929","10.42.0.56","52.114.74.44","TCP","66","47610","443","47610  >  443 [FIN, ACK] Seq=1854 Ack=4701 Win=64128 Len=0 TSval=1917195785 TSecr=3779513779"
"10780","982.457124170","52.114.74.44","10.42.0.56","TCP","66","443","47610","443  >  47610 [ACK] Seq=4701 Ack=1854 Win=63680 Len=0 TSval=3779513779 TSecr=1917195784"
"10781","982.459671581","52.114.74.44","10.42.0.56","TCP","66","443","47610","443  >  47610 [ACK] Seq=4701 Ack=1855 Win=63680 Len=0 TSval=3779513779 TSecr=1917195785"
"10782","984.088472634","10.42.0.56","10.42.0.1","DNS","94","33088","53","Standard query 0x582c A www.msftconnecttest.com OPT"
"10783","984.095685672","10.42.0.56","10.42.0.1","DNS","85","39370","53","Standard query 0x948a A login.live.com OPT"
"10784","984.122725873","10.42.0.1","10.42.0.56","DNS","192","53","33088","Standard query response 0x582c A www.msftconnecttest.com CNAME v4ncsi.msedge.net CNAME ncsi.4-c-0003.c-msedge.net CNAME 4-c-0003.c-msedge.net A 13.107.4.52 OPT"
"10785","984.123155215","10.42.0.56","13.107.4.52","TCP","74","39678","80","39678  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2978020114 TSecr=0 WS=128"
"10786","984.126072336","10.42.0.1","10.42.0.56","DNS","236","53","39370","Standard query response 0x948a A login.live.com CNAME login.msa.msidentity.com CNAME lgin.msa.trafficmanager.net CNAME fe-bl02p-msa.trafficmanager.net A 40.90.23.153 A 40.90.137.127 A 40.90.137.120 OPT"
"10787","984.126667198","10.42.0.56","40.90.137.120","TCP","74","48860","443","48860  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2079879892 TSecr=0 WS=128"
"10788","984.130864067","13.107.4.52","10.42.0.56","TCP","74","80","39678","80  >  39678 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1460 WS=64 SACK_PERM=1 TSval=1925457577 TSecr=2978020114"
"10789","984.130896951","10.42.0.56","13.107.4.52","TCP","66","39678","80","39678  >  80 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=2978020122 TSecr=1925457577"
"10790","984.131027855","40.90.137.120","10.42.0.56","TCP","74","443","48860","443  >  48860 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1460 WS=64 SACK_PERM=1 TSval=214008381 TSecr=2079879892"
"10791","984.131039855","10.42.0.56","40.90.137.120","TCP","66","48860","443","48860  >  443 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=2079879896 TSecr=214008381"
"10792","984.132347897","10.42.0.56","13.107.4.52","HTTP","475","39678","80","GET /connecttest.txt?n=1571253444365 HTTP/1.1 "
"10793","984.132571197","10.42.0.56","40.90.137.120","TLSv1.2","583","48860","443","Client Hello"
"10794","984.136178632","13.107.4.52","10.42.0.56","TCP","66","80","39678","80  >  39678 [ACK] Seq=1 Ack=410 Win=65088 Len=0 TSval=1925457587 TSecr=2978020124"
"10795","984.144107849","13.107.4.52","10.42.0.56","HTTP","642","80","39678","HTTP/1.1 200 OK  (text/plain)"
"10796","984.144128109","10.42.0.56","13.107.4.52","TCP","66","39678","80","39678  >  80 [ACK] Seq=410 Ack=577 Win=64128 Len=0 TSval=2978020135 TSecr=1925457597"
"10797","984.144286999","40.90.137.120","10.42.0.56","TCP","66","443","48860","443  >  48860 [ACK] Seq=1 Ack=518 Win=64960 Len=0 TSval=214008401 TSecr=2079879898"
"10798","984.331112628","162.125.35.134","10.42.0.56","TLSv1.2","281","443","39452","Application Data"
"10799","984.333493286","10.42.0.56","162.125.35.134","TLSv1.2","611","39452","443","Application Data"
"10800","984.333538188","10.42.0.56","162.125.35.134","TCP","1514","39452","443","39452  >  443 [ACK] Seq=22253 Ack=6037 Win=64128 Len=1448 TSval=3983577334 TSecr=1630411780 [TCP segment of a reassembled PDU]"
"10801","984.337467346","162.125.35.134","10.42.0.56","TCP","66","443","39452","443  >  39452 [ACK] Seq=6037 Ack=22253 Win=43264 Len=0 TSval=1630411790 TSecr=3983577334"
"10802","984.337486788","10.42.0.56","162.125.35.134","TLSv1.2","213","39452","443","Application Data"
"10803","984.337766906","162.125.35.134","10.42.0.56","TCP","66","443","39452","443  >  39452 [ACK] Seq=6037 Ack=23701 Win=41792 Len=0 TSval=1630411790 TSecr=3983577334"
"10804","984.338915366","162.125.35.134","10.42.0.56","TCP","66","443","39452","443  >  39452 [ACK] Seq=6037 Ack=23848 Win=41664 Len=0 TSval=1630411790 TSecr=3983577338"
"10805","984.596131572","40.90.137.120","10.42.0.56","TCP","1434","443","48860","443  >  48860 [PSH, ACK] Seq=1 Ack=518 Win=64960 Len=1368 TSval=214008851 TSecr=2079879898 [TCP segment of a reassembled PDU]"
"10806","984.596182508","10.42.0.56","40.90.137.120","TCP","66","48860","443","48860  >  443 [ACK] Seq=518 Ack=1369 Win=64128 Len=0 TSval=2079880361 TSecr=214008851"
"10807","984.597587887","40.90.137.120","10.42.0.56","TCP","1434","443","48860","443  >  48860 [PSH, ACK] Seq=1369 Ack=518 Win=64960 Len=1368 TSval=214008851 TSecr=2079879898 [TCP segment of a reassembled PDU]"
"10808","984.597608050","10.42.0.56","40.90.137.120","TCP","66","48860","443","48860  >  443 [ACK] Seq=518 Ack=2737 Win=64128 Len=0 TSval=2079880363 TSecr=214008851"
"10809","984.599853604","40.90.137.120","10.42.0.56","TCP","1434","443","48860","443  >  48860 [PSH, ACK] Seq=2737 Ack=518 Win=64960 Len=1368 TSval=214008851 TSecr=2079879898 [TCP segment of a reassembled PDU]"
"10810","984.599885524","10.42.0.56","40.90.137.120","TCP","66","48860","443","48860  >  443 [ACK] Seq=518 Ack=4105 Win=64128 Len=0 TSval=2079880365 TSecr=214008851"
"10811","984.600505882","40.90.137.120","10.42.0.56","TCP","1514","443","48860","443  >  48860 [ACK] Seq=4105 Ack=518 Win=64960 Len=1448 TSval=214008851 TSecr=2079880361 [TCP segment of a reassembled PDU]"
"10812","984.600528070","10.42.0.56","40.90.137.120","TCP","66","48860","443","48860  >  443 [ACK] Seq=518 Ack=5553 Win=64128 Len=0 TSval=2079880366 TSecr=214008851"
"10813","984.601245085","40.90.137.120","10.42.0.56","TLSv1.2","546","443","48860","Server Hello, Certificate, Certificate Status, Server Key Exchange, Server Hello Done"
"10814","984.601266799","10.42.0.56","40.90.137.120","TCP","66","48860","443","48860  >  443 [ACK] Seq=518 Ack=6033 Win=64128 Len=0 TSval=2079880366 TSecr=214008851"
"10815","984.843397056","10.42.0.56","40.90.137.120","TLSv1.2","159","48860","443","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"10816","984.843615899","10.42.0.56","40.90.137.120","TLSv1.2","159","48860","443","Application Data"
"10817","984.843869016","10.42.0.56","40.90.137.120","TLSv1.2","328","48860","443","Application Data"
"10818","984.843904478","10.42.0.56","40.90.137.120","TLSv1.2","567","48860","443","Application Data"
"10819","984.845100222","40.90.137.120","10.42.0.56","TCP","66","443","48860","443  >  48860 [ACK] Seq=6033 Ack=611 Win=64896 Len=0 TSval=214009101 TSecr=2079880609"
"10820","984.845323847","40.90.137.120","10.42.0.56","TCP","66","443","48860","443  >  48860 [ACK] Seq=6033 Ack=704 Win=64832 Len=0 TSval=214009101 TSecr=2079880609"
"10821","984.845593428","40.90.137.120","10.42.0.56","TCP","66","443","48860","443  >  48860 [ACK] Seq=6033 Ack=966 Win=64512 Len=0 TSval=214009101 TSecr=2079880609"
"10822","984.845764689","40.90.137.120","10.42.0.56","TCP","66","443","48860","443  >  48860 [ACK] Seq=6033 Ack=1467 Win=64064 Len=0 TSval=214009101 TSecr=2079880609"
"10823","984.964151676","10.42.0.56","192.241.183.132","TCP","66","50976","443","[TCP Keep-Alive] 50976  >  443 [ACK] Seq=1733 Ack=3875 Win=64128 Len=0 TSval=1506584872 TSecr=2179517820"
